centre,par,sc,dom,ref,d,t,s,n,v
rksl,r850hpa,rmse,tropics,ob,--,--,48,75,0.154980232558
rksl,r850hpa,rmse,tropics,ob,--,--,60,75,0.157454069767
rksl,r850hpa,rmse,tropics,ob,--,--,72,75,0.162927325581
rksl,r850hpa,rmse,tropics,ob,--,--,84,75,0.167605813953
rksl,r850hpa,rmse,tropics,ob,--,--,96,75,0.171209302326
rksl,r850hpa,rmse,tropics,ob,--,--,108,75,0.174062790698
rksl,r850hpa,rmse,tropics,ob,--,--,120,75,0.178810465116
rksl,r850hpa,rmse,shem,ob,--,--,12,41,0.171866860465
rksl,r850hpa,rmse,shem,ob,--,--,24,41,0.179803488372
rksl,r850hpa,rmse,shem,ob,--,--,36,41,0.189510465116
rksl,r850hpa,rmse,shem,ob,--,--,48,41,0.199526744186
rksl,r850hpa,rmse,shem,ob,--,--,60,41,0.207679651163
rksl,r850hpa,rmse,shem,ob,--,--,72,41,0.217563372093
rksl,r850hpa,rmse,shem,ob,--,--,84,41,0.225906976744
rksl,r850hpa,rmse,shem,ob,--,--,96,41,0.235418604651
rksl,r850hpa,rmse,shem,ob,--,--,108,41,0.246361627907
rksl,r850hpa,rmse,shem,ob,--,--,120,41,0.257533139535
rksl,r850hpa,sd,nhem,ob,--,--,12,360,0.155661627907
rksl,r850hpa,sd,nhem,ob,--,--,24,360,0.164506976744
rksl,r850hpa,sd,nhem,ob,--,--,36,360,0.173965697674
rksl,r850hpa,sd,nhem,ob,--,--,48,360,0.183400581395
rksl,r850hpa,sd,nhem,ob,--,--,60,360,0.193761046512
rksl,r850hpa,sd,nhem,ob,--,--,72,360,0.203693023256
rksl,r850hpa,sd,nhem,ob,--,--,84,360,0.214951162791
rksl,r850hpa,sd,nhem,ob,--,--,96,360,0.225001162791
rksl,r850hpa,sd,nhem,ob,--,--,108,360,0.236469767442
rksl,r850hpa,sd,nhem,ob,--,--,120,360,0.247083139535
rksl,r850hpa,sd,tropics,ob,--,--,12,75,0.125476162791
rksl,r850hpa,sd,tropics,ob,--,--,24,75,0.134248837209
rksl,r850hpa,sd,tropics,ob,--,--,36,75,0.14155755814
rksl,r850hpa,sd,tropics,ob,--,--,48,75,0.147483139535
rksl,r850hpa,sd,tropics,ob,--,--,60,75,0.149579069767
rksl,r850hpa,sd,tropics,ob,--,--,72,75,0.154759302326
rksl,r850hpa,sd,tropics,ob,--,--,84,75,0.159031395349
rksl,r850hpa,sd,tropics,ob,--,--,96,75,0.162731976744
rksl,r850hpa,sd,tropics,ob,--,--,108,75,0.164981395349
rksl,r850hpa,sd,tropics,ob,--,--,120,75,0.169134302326
rksl,r850hpa,sd,shem,ob,--,--,12,41,0.17010872093
rksl,r850hpa,sd,shem,ob,--,--,24,41,0.177723255814
rksl,r850hpa,sd,shem,ob,--,--,36,41,0.186779069767
rksl,r850hpa,sd,shem,ob,--,--,48,41,0.196490116279
rksl,r850hpa,sd,shem,ob,--,--,60,41,0.204387790698
rksl,r850hpa,sd,shem,ob,--,--,72,41,0.214162790698
rksl,r850hpa,sd,shem,ob,--,--,84,41,0.222371511628
rksl,r850hpa,sd,shem,ob,--,--,96,41,0.231898255814
rksl,r850hpa,sd,shem,ob,--,--,108,41,0.24224244186
rksl,r850hpa,sd,shem,ob,--,--,120,41,0.252561046512
rksl,r700hpa,me,nhem,ob,--,--,12,387,0.00829709302326
rksl,r700hpa,me,nhem,ob,--,--,24,387,0.00615465116279
rksl,r700hpa,me,nhem,ob,--,--,36,387,0.00420581395349
rksl,r700hpa,me,nhem,ob,--,--,48,387,0.00405930232558
rksl,r700hpa,me,nhem,ob,--,--,60,387,0.00306104651163
rksl,r700hpa,me,nhem,ob,--,--,72,387,0.00333953488372
rksl,r700hpa,me,nhem,ob,--,--,84,387,0.00318197674419
rksl,r700hpa,me,nhem,ob,--,--,96,387,0.00338255813953
rksl,r700hpa,me,nhem,ob,--,--,108,387,0.00385406976744
rksl,r700hpa,me,nhem,ob,--,--,120,387,0.00381744186047
