centre,par,sc,dom,ref,d,t,s,n,v
egrr,z1000hpa,mae,tropics,ob,--,--,36,169,7.421501597633135
egrr,z1000hpa,mae,tropics,ob,--,--,42,169,7.494899940828402
egrr,z1000hpa,mae,tropics,ob,--,--,48,169,7.527811479289942
egrr,z1000hpa,mae,tropics,ob,--,--,60,169,7.997448047337278
egrr,z1000hpa,mae,tropics,ob,--,--,72,169,8.25057124260355
egrr,z1000hpa,mae,tropics,ob,--,--,84,169,8.586248816568046
egrr,z1000hpa,mae,tropics,ob,--,--,96,169,8.926954023668639
egrr,z1000hpa,mae,tropics,ob,--,--,108,169,9.181219940828402
egrr,z1000hpa,mae,tropics,ob,--,--,120,169,9.419038284023669
egrr,z1000hpa,mae,tropics,ob,--,--,132,169,9.649798698224853
egrr,z1000hpa,mae,tropics,ob,--,--,144,169,9.904756982248522
egrr,z1000hpa,mae,shem,ob,--,--,0,169,4.917250295857988
egrr,z1000hpa,mae,shem,ob,--,--,6,169,5.863415147928994
egrr,z1000hpa,mae,shem,ob,--,--,12,169,5.804712958579882
egrr,z1000hpa,mae,shem,ob,--,--,18,169,6.505784319526628
egrr,z1000hpa,mae,shem,ob,--,--,24,169,6.618891360946746
egrr,z1000hpa,mae,shem,ob,--,--,30,169,7.3025949704142015
egrr,z1000hpa,mae,shem,ob,--,--,36,169,7.495933609467455
egrr,z1000hpa,mae,shem,ob,--,--,42,169,8.038254201183431
egrr,z1000hpa,mae,shem,ob,--,--,48,169,8.190770414201182
egrr,z1000hpa,mae,shem,ob,--,--,60,169,9.032872130177514
egrr,z1000hpa,mae,shem,ob,--,--,72,169,10.194733550295858
egrr,z1000hpa,mae,shem,ob,--,--,84,169,11.290262544378699
egrr,z1000hpa,mae,shem,ob,--,--,96,169,12.952890118343195
egrr,z1000hpa,mae,shem,ob,--,--,108,169,14.660992485207101
egrr,z1000hpa,mae,shem,ob,--,--,120,169,16.26414775147929
egrr,z1000hpa,mae,shem,ob,--,--,132,169,18.427885857988166
egrr,z1000hpa,mae,shem,ob,--,--,144,169,20.840156627218935
egrr,z1000hpa,rmse,nhem,ob,--,--,0,169,7.863402357688505
egrr,z1000hpa,rmse,nhem,ob,--,--,6,169,8.294367004633173
egrr,z1000hpa,rmse,nhem,ob,--,--,12,169,8.584343881428381
egrr,z1000hpa,rmse,nhem,ob,--,--,18,169,8.957908565598293
egrr,z1000hpa,rmse,nhem,ob,--,--,24,169,9.229921120259965
egrr,z1000hpa,rmse,nhem,ob,--,--,30,169,9.7686064888633
egrr,z1000hpa,rmse,nhem,ob,--,--,36,169,10.192047399990724
egrr,z1000hpa,rmse,nhem,ob,--,--,42,169,10.85295895326184
egrr,z1000hpa,rmse,nhem,ob,--,--,48,169,11.419241753842016
egrr,z1000hpa,rmse,nhem,ob,--,--,60,169,12.949187033654141
egrr,z1000hpa,rmse,nhem,ob,--,--,72,169,14.919501059809988
egrr,z1000hpa,rmse,nhem,ob,--,--,84,169,17.37777188903522
egrr,z1000hpa,rmse,nhem,ob,--,--,96,169,20.541211320767122
egrr,z1000hpa,rmse,nhem,ob,--,--,108,169,24.406131541957862
egrr,z1000hpa,rmse,nhem,ob,--,--,120,169,28.415212138828135
egrr,z1000hpa,rmse,nhem,ob,--,--,132,169,32.971324513399736
egrr,z1000hpa,rmse,nhem,ob,--,--,144,169,37.53743600210117
egrr,z1000hpa,rmse,tropics,ob,--,--,0,169,8.930771214100433
egrr,z1000hpa,rmse,tropics,ob,--,--,6,169,9.826516602296518
egrr,z1000hpa,rmse,tropics,ob,--,--,12,169,9.81261214807276
egrr,z1000hpa,rmse,tropics,ob,--,--,18,169,10.036006447195454
egrr,z1000hpa,rmse,tropics,ob,--,--,24,169,9.853286789723583
egrr,z1000hpa,rmse,tropics,ob,--,--,30,169,10.094042973692654
egrr,z1000hpa,rmse,tropics,ob,--,--,36,169,10.136806213512632
egrr,z1000hpa,rmse,tropics,ob,--,--,42,169,10.211147192938732
egrr,z1000hpa,rmse,tropics,ob,--,--,48,169,10.236685212580724
egrr,z1000hpa,rmse,tropics,ob,--,--,60,169,10.762894020787295
egrr,z1000hpa,rmse,tropics,ob,--,--,72,169,11.053361565960072
egrr,z1000hpa,rmse,tropics,ob,--,--,84,169,11.445799900922092
egrr,z1000hpa,rmse,tropics,ob,--,--,96,169,11.879927140163039
egrr,z1000hpa,rmse,tropics,ob,--,--,108,169,12.19543876432319
egrr,z1000hpa,rmse,tropics,ob,--,--,120,169,12.498829760384895
egrr,z1000hpa,rmse,tropics,ob,--,--,132,169,12.76823231997536
egrr,z1000hpa,rmse,tropics,ob,--,--,144,169,13.07117439235504
egrr,z1000hpa,rmse,shem,ob,--,--,0,169,7.348445093201131
egrr,z1000hpa,rmse,shem,ob,--,--,6,169,8.190146148647608
egrr,z1000hpa,rmse,shem,ob,--,--,12,169,8.17870306565175
egrr,z1000hpa,rmse,shem,ob,--,--,18,169,9.044624154419912
egrr,z1000hpa,rmse,shem,ob,--,--,24,169,9.131317060036837
egrr,z1000hpa,rmse,shem,ob,--,--,30,169,10.01628505546577
egrr,z1000hpa,rmse,shem,ob,--,--,36,169,10.172620942895358
egrr,z1000hpa,rmse,shem,ob,--,--,42,169,10.771225360502282
egrr,z1000hpa,rmse,shem,ob,--,--,48,169,10.925001961595884
egrr,z1000hpa,rmse,shem,ob,--,--,60,169,11.960645229250135
egrr,z1000hpa,rmse,shem,ob,--,--,72,169,13.280529851043624
egrr,z1000hpa,rmse,shem,ob,--,--,84,169,14.884800338050239
egrr,z1000hpa,rmse,shem,ob,--,--,96,169,16.845101437982333
egrr,z1000hpa,rmse,shem,ob,--,--,108,169,19.152287983360225
egrr,z1000hpa,rmse,shem,ob,--,--,120,169,21.305220714525586
egrr,z1000hpa,rmse,shem,ob,--,--,132,169,24.136284529030057
egrr,z1000hpa,rmse,shem,ob,--,--,144,169,27.391875830885983
egrr,z1000hpa,sd,nhem,ob,--,--,0,169,7.810903296310836
egrr,z1000hpa,sd,nhem,ob,--,--,6,169,8.251190849277714
egrr,z1000hpa,sd,nhem,ob,--,--,12,169,8.528190088910875
egrr,z1000hpa,sd,nhem,ob,--,--,18,169,8.90034488647472
egrr,z1000hpa,sd,nhem,ob,--,--,24,169,9.169292302559956
egrr,z1000hpa,sd,nhem,ob,--,--,30,169,9.693675270720414
egrr,z1000hpa,sd,nhem,ob,--,--,36,169,10.108973159418792
egrr,z1000hpa,sd,nhem,ob,--,--,42,169,10.754079991265195
egrr,z1000hpa,sd,nhem,ob,--,--,48,169,11.311134553366857
egrr,z1000hpa,sd,nhem,ob,--,--,60,169,12.816256697685281
egrr,z1000hpa,sd,nhem,ob,--,--,72,169,14.738243407100677
egrr,z1000hpa,sd,nhem,ob,--,--,84,169,17.12448682123152
egrr,z1000hpa,sd,nhem,ob,--,--,96,169,20.192055071948904
egrr,z1000hpa,sd,nhem,ob,--,--,108,169,23.894768843314253
egrr,z1000hpa,sd,nhem,ob,--,--,120,169,27.718504534844275
egrr,z1000hpa,sd,nhem,ob,--,--,132,169,32.08781023825134
egrr,z1000hpa,sd,nhem,ob,--,--,144,169,36.44229989455765
egrr,z1000hpa,sd,tropics,ob,--,--,0,169,8.814324197727636
egrr,z1000hpa,sd,tropics,ob,--,--,6,169,9.662975503958785
egrr,z1000hpa,sd,tropics,ob,--,--,12,169,9.498409356824476
egrr,z1000hpa,sd,tropics,ob,--,--,18,169,9.776192406787732
egrr,z1000hpa,sd,tropics,ob,--,--,24,169,9.591078170538436
egrr,z1000hpa,sd,tropics,ob,--,--,30,169,9.842232626412457
egrr,z1000hpa,sd,tropics,ob,--,--,36,169,9.821001221909725
egrr,z1000hpa,sd,tropics,ob,--,--,42,169,10.02218055538113
egrr,z1000hpa,sd,tropics,ob,--,--,48,169,10.001736781447907
egrr,z1000hpa,sd,tropics,ob,--,--,60,169,10.465756526960662
egrr,z1000hpa,sd,tropics,ob,--,--,72,169,10.77056521637344
egrr,z1000hpa,sd,tropics,ob,--,--,84,169,11.07468458393758
egrr,z1000hpa,sd,tropics,ob,--,--,96,169,11.522737074283508
