centre,par,sc,dom,ref,d,t,s,n,v
egrr,z1000hpa,rmse,nhem,ob,--,--,48,337,11.284364610200372
egrr,z1000hpa,rmse,nhem,ob,--,--,54,168,11.449887298954561
egrr,z1000hpa,rmse,nhem,ob,--,--,60,169,12.730022819076398
egrr,z1000hpa,rmse,nhem,ob,--,--,72,169,14.659296182209445
egrr,z1000hpa,rmse,nhem,ob,--,--,84,169,17.039800094811437
egrr,z1000hpa,rmse,nhem,ob,--,--,96,169,20.246481803765757
egrr,z1000hpa,rmse,nhem,ob,--,--,108,169,24.13694043647648
egrr,z1000hpa,rmse,nhem,ob,--,--,120,169,28.1630034554505
egrr,z1000hpa,rmse,nhem,ob,--,--,132,169,32.59967051092182
egrr,z1000hpa,rmse,nhem,ob,--,--,144,169,37.10029041002332
egrr,z1000hpa,rmse,tropics,ob,--,--,0,287,11.239374459952998
egrr,z1000hpa,rmse,tropics,ob,--,--,6,287,12.285103183072755
egrr,z1000hpa,rmse,tropics,ob,--,--,12,287,12.174056635319007
egrr,z1000hpa,rmse,tropics,ob,--,--,18,287,12.84839396432524
egrr,z1000hpa,rmse,tropics,ob,--,--,24,287,12.584573697353342
egrr,z1000hpa,rmse,tropics,ob,--,--,30,287,13.21072995775553
egrr,z1000hpa,rmse,tropics,ob,--,--,36,287,13.240835750830646
egrr,z1000hpa,rmse,tropics,ob,--,--,42,287,13.241868718796246
egrr,z1000hpa,rmse,tropics,ob,--,--,48,287,13.749227886091866
egrr,z1000hpa,rmse,tropics,ob,--,--,54,118,18.73884870498766
egrr,z1000hpa,rmse,tropics,ob,--,--,60,169,10.59412725498019
egrr,z1000hpa,rmse,tropics,ob,--,--,72,169,10.950897585462075
egrr,z1000hpa,rmse,tropics,ob,--,--,84,169,11.348975538035889
egrr,z1000hpa,rmse,tropics,ob,--,--,96,169,11.756713853677898
egrr,z1000hpa,rmse,tropics,ob,--,--,108,169,12.06234831731871
egrr,z1000hpa,rmse,tropics,ob,--,--,120,169,12.300227092816417
egrr,z1000hpa,rmse,tropics,ob,--,--,132,169,12.643833438473655
egrr,z1000hpa,rmse,tropics,ob,--,--,144,169,12.888535611818972
egrr,z1000hpa,rmse,shem,ob,--,--,0,206,6.825986056814614
egrr,z1000hpa,rmse,shem,ob,--,--,6,206,7.860342787759605
egrr,z1000hpa,rmse,shem,ob,--,--,12,206,7.798125138837599
egrr,z1000hpa,rmse,shem,ob,--,--,18,206,8.601694756261091
egrr,z1000hpa,rmse,shem,ob,--,--,24,206,8.743642772057099
egrr,z1000hpa,rmse,shem,ob,--,--,30,206,9.593128441956447
egrr,z1000hpa,rmse,shem,ob,--,--,36,206,9.659889868864477
egrr,z1000hpa,rmse,shem,ob,--,--,42,206,10.331224717011391
egrr,z1000hpa,rmse,shem,ob,--,--,48,206,10.517990193822971
egrr,z1000hpa,rmse,shem,ob,--,--,54,37,9.831471199067803
egrr,z1000hpa,rmse,shem,ob,--,--,60,169,11.982433707999382
egrr,z1000hpa,rmse,shem,ob,--,--,72,169,13.259789167872016
egrr,z1000hpa,rmse,shem,ob,--,--,84,169,14.842547855886608
egrr,z1000hpa,rmse,shem,ob,--,--,96,169,16.20563871908036
egrr,z1000hpa,rmse,shem,ob,--,--,108,169,18.6141456992179
egrr,z1000hpa,rmse,shem,ob,--,--,120,169,20.900162346251403
egrr,z1000hpa,rmse,shem,ob,--,--,132,169,23.85205967253045
egrr,z1000hpa,rmse,shem,ob,--,--,144,169,26.956802445614603
egrr,z1000hpa,sd,nhem,ob,--,--,0,334,7.05871774595612
egrr,z1000hpa,sd,nhem,ob,--,--,6,335,7.3777877972102015
egrr,z1000hpa,sd,nhem,ob,--,--,12,336,7.653574568589365
egrr,z1000hpa,sd,nhem,ob,--,--,18,336,7.955559327813772
egrr,z1000hpa,sd,nhem,ob,--,--,24,335,8.281403688911618
egrr,z1000hpa,sd,nhem,ob,--,--,30,335,8.7393850189049
egrr,z1000hpa,sd,nhem,ob,--,--,36,336,9.058432160964525
egrr,z1000hpa,sd,nhem,ob,--,--,42,337,9.477425193448184
egrr,z1000hpa,sd,nhem,ob,--,--,48,335,10.079367924814456
egrr,z1000hpa,sd,nhem,ob,--,--,54,165,9.15978334668375
egrr,z1000hpa,sd,nhem,ob,--,--,60,169,12.58604686797165
egrr,z1000hpa,sd,nhem,ob,--,--,72,169,14.470578027926788
egrr,z1000hpa,sd,nhem,ob,--,--,84,169,16.810777555001224
egrr,z1000hpa,sd,nhem,ob,--,--,96,169,19.954106782297085
egrr,z1000hpa,sd,nhem,ob,--,--,108,169,23.717622162642545
egrr,z1000hpa,sd,nhem,ob,--,--,120,169,27.572179471049896
egrr,z1000hpa,sd,nhem,ob,--,--,132,169,31.820106691976672
egrr,z1000hpa,sd,nhem,ob,--,--,144,169,36.11016873602216
egrr,z1000hpa,sd,tropics,ob,--,--,0,252,7.267434649058582
egrr,z1000hpa,sd,tropics,ob,--,--,6,258,7.663883167824867
egrr,z1000hpa,sd,tropics,ob,--,--,12,255,7.65976016849226
egrr,z1000hpa,sd,tropics,ob,--,--,18,265,7.654502060224712
egrr,z1000hpa,sd,tropics,ob,--,--,24,259,7.713172512032135
egrr,z1000hpa,sd,tropics,ob,--,--,30,258,7.846761178676032
egrr,z1000hpa,sd,tropics,ob,--,--,36,256,8.013222553897323
egrr,z1000hpa,sd,tropics,ob,--,--,42,263,7.929476288367315
egrr,z1000hpa,sd,tropics,ob,--,--,48,259,8.11214792628268
egrr,z1000hpa,sd,tropics,ob,--,--,54,91,4.609596167098321
egrr,z1000hpa,sd,tropics,ob,--,--,60,169,10.357713204096383
egrr,z1000hpa,sd,tropics,ob,--,--,72,169,10.721553523181594
egrr,z1000hpa,sd,tropics,ob,--,--,84,169,11.039336541312641
egrr,z1000hpa,sd,tropics,ob,--,--,96,169,11.456512546274249
egrr,z1000hpa,sd,tropics,ob,--,--,108,169,11.652456508202032
egrr,z1000hpa,sd,tropics,ob,--,--,120,169,11.839760522746326
egrr,z1000hpa,sd,tropics,ob,--,--,132,169,12.184548521245713
egrr,z1000hpa,sd,tropics,ob,--,--,144,169,12.385127882693732
egrr,z1000hpa,sd,shem,ob,--,--,0,186,6.255112725683064
egrr,z1000hpa,sd,shem,ob,--,--,6,190,7.04598362713761
egrr,z1000hpa,sd,shem,ob,--,--,12,185,7.1447649956892505
egrr,z1000hpa,sd,shem,ob,--,--,18,186,7.93880140043357
egrr,z1000hpa,sd,shem,ob,--,--,24,192,7.707133435584262
egrr,z1000hpa,sd,shem,ob,--,--,30,187,8.636118163139239
egrr,z1000hpa,sd,shem,ob,--,--,36,184,8.799363618899067
egrr,z1000hpa,sd,shem,ob,--,--,42,186,9.37648863631556
egrr,z1000hpa,sd,shem,ob,--,--,48,184,9.60303228210702
egrr,z1000hpa,sd,shem,ob,--,--,54,11,0.010864573580717452
egrr,z1000hpa,sd,shem,ob,--,--,60,169,11.546713978519115
egrr,z1000hpa,sd,shem,ob,--,--,72,169,12.760202076181171
egrr,z1000hpa,sd,shem,ob,--,--,84,169,14.194511071349988
egrr,z1000hpa,sd,shem,ob,--,--,96,169,15.466568297326301
egrr,z1000hpa,sd,shem,ob,--,--,108,169,17.769566174396665
egrr,z1000hpa,sd,shem,ob,--,--,120,169,20.024659380940587
egrr,z1000hpa,sd,shem,ob,--,--,132,169,22.789150348986173
egrr,z1000hpa,sd,shem,ob,--,--,144,169,25.69074867754066
egrr,z925hpa,me,nhem,ob,--,--,0,337,-0.3268144158456973
egrr,z925hpa,me,nhem,ob,--,--,6,337,-0.49819921068249257
egrr,z925hpa,me,nhem,ob,--,--,12,337,-0.5333464432937685
egrr,z925hpa,me,nhem,ob,--,--,18,337,-0.5075719275163204
egrr,z925hpa,me,nhem,ob,--,--,24,337,-0.6318001538397626
egrr,z925hpa,me,nhem,ob,--,--,30,337,-0.5013117820474777
egrr,z925hpa,me,nhem,ob,--,--,36,337,-0.5767754224332344
egrr,z925hpa,me,nhem,ob,--,--,42,337,-0.576361997893175
egrr,z925hpa,me,nhem,ob,--,--,48,337,-0.5438982020771512
egrr,z925hpa,me,nhem,ob,--,--,54,168,-1.2987504214285714
egrr,z925hpa,me,nhem,ob,--,--,60,169,0.5296597157988165
egrr,z925hpa,me,nhem,ob,--,--,72,169,0.7694545355029585
egrr,z925hpa,me,nhem,ob,--,--,84,169,1.0177648384615383
egrr,z925hpa,me,nhem,ob,--,--,96,169,1.1615316360946746
egrr,z925hpa,me,nhem,ob,--,--,108,169,1.165043950887574
egrr,z925hpa,me,nhem,ob,--,--,120,169,1.3083109180473373
egrr,z925hpa,me,nhem,ob,--,--,132,169,1.4519904076923078
egrr,z925hpa,me,nhem,ob,--,--,144,169,1.4919376899408285
egrr,z925hpa,me,tropics,ob,--,--,0,221,-3.189746145918552
egrr,z925hpa,me,tropics,ob,--,--,6,221,-2.745161349004525
egrr,z925hpa,me,tropics,ob,--,--,12,221,-3.431384550619909
egrr,z925hpa,me,tropics,ob,--,--,18,221,-3.4754144339366517
egrr,z925hpa,me,tropics,ob,--,--,24,221,-3.5881296565610854
egrr,z925hpa,me,tropics,ob,--,--,30,221,-3.7118526212669685
egrr,z925hpa,me,tropics,ob,--,--,36,221,-4.232466597285068
egrr,z925hpa,me,tropics,ob,--,--,42,221,-3.8927824610859725
egrr,z925hpa,me,tropics,ob,--,--,48,221,-4.315640263800906
egrr,z925hpa,me,tropics,ob,--,--,54,52,-11.853140961538465
egrr,z925hpa,me,tropics,ob,--,--,60,169,-2.1556939763313614
egrr,z925hpa,me,tropics,ob,--,--,72,169,-2.338084161242604
egrr,z925hpa,me,tropics,ob,--,--,84,169,-2.745450425443787
egrr,z925hpa,me,tropics,ob,--,--,96,169,-2.810119571005917
egrr,z925hpa,me,tropics,ob,--,--,108,169,-3.290281831952663
egrr,z925hpa,me,tropics,ob,--,--,120,169,-3.4731044940828406
egrr,z925hpa,me,tropics,ob,--,--,132,169,-3.375753662721894
egrr,z925hpa,me,tropics,ob,--,--,144,169,-3.4283989822485204
egrr,z925hpa,me,shem,ob,--,--,0,210,0.46071743761904754
egrr,z925hpa,me,shem,ob,--,--,6,210,1.6027676242857145
egrr,z925hpa,me,shem,ob,--,--,12,210,1.3372453857142854
