centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,mae,nhem,era5,--,--,150,170,3.718
edzw,mslp,sd,nhem,era5,--,--,150,170,5.62858
edzw,mslp,rmse,nhem,era5,--,--,150,170,5.63501
edzw,mslp,me,nhem,era5,--,--,156,169,-0.0307311
edzw,mslp,mae,nhem,era5,--,--,156,169,3.91392
edzw,mslp,sd,nhem,era5,--,--,156,169,5.90672
edzw,mslp,rmse,nhem,era5,--,--,156,169,5.91431
edzw,mslp,me,nhem,era5,--,--,162,169,-0.000438753
edzw,mslp,mae,nhem,era5,--,--,162,169,4.12082
edzw,mslp,sd,nhem,era5,--,--,162,169,6.18901
edzw,mslp,rmse,nhem,era5,--,--,162,169,6.19662
edzw,mslp,me,nhem,era5,--,--,168,168,-0.0428504
edzw,mslp,mae,nhem,era5,--,--,168,168,4.3127
edzw,mslp,sd,nhem,era5,--,--,168,168,6.45712
edzw,mslp,rmse,nhem,era5,--,--,168,168,6.4663
edzw,mslp,me,nhem,era5,--,--,174,168,-0.0065449
edzw,mslp,mae,nhem,era5,--,--,174,168,4.51985
edzw,mslp,sd,nhem,era5,--,--,174,168,6.73686
edzw,mslp,rmse,nhem,era5,--,--,174,168,6.7469
edzw,mslp,me,nhem,era5,--,--,180,167,-0.0538026
edzw,mslp,mae,nhem,era5,--,--,180,167,4.70675
edzw,mslp,sd,nhem,era5,--,--,180,167,6.99745
edzw,mslp,rmse,nhem,era5,--,--,180,167,7.00915
edzw,mslp,me,nhem,era5,--,--,186,167,-0.010221
edzw,mslp,mae,nhem,era5,--,--,186,167,4.90261
edzw,mslp,sd,nhem,era5,--,--,186,167,7.26635
edzw,mslp,rmse,nhem,era5,--,--,186,167,7.27889
edzw,mslp,me,nhem,era5,--,--,192,166,-0.0467807
edzw,mslp,mae,nhem,era5,--,--,192,166,5.07477
edzw,mslp,sd,nhem,era5,--,--,192,166,7.51189
edzw,mslp,rmse,nhem,era5,--,--,192,166,7.52583
edzw,mslp,me,nhem,era5,--,--,198,166,-0.0228965
edzw,mslp,mae,nhem,era5,--,--,198,166,5.25514
edzw,mslp,sd,nhem,era5,--,--,198,166,7.75282
edzw,mslp,rmse,nhem,era5,--,--,198,166,7.76821
edzw,mslp,me,nhem,era5,--,--,204,165,-0.0562533
edzw,mslp,mae,nhem,era5,--,--,204,165,5.40022
edzw,mslp,sd,nhem,era5,--,--,204,165,7.95408
edzw,mslp,rmse,nhem,era5,--,--,204,165,7.97121
edzw,mslp,me,nhem,era5,--,--,210,165,-0.0435081
edzw,mslp,mae,nhem,era5,--,--,210,165,5.55591
edzw,mslp,sd,nhem,era5,--,--,210,165,8.16585
edzw,mslp,rmse,nhem,era5,--,--,210,165,8.18446
edzw,mslp,me,nhem,era5,--,--,216,164,-0.0738004
edzw,mslp,mae,nhem,era5,--,--,216,164,5.69469
edzw,mslp,sd,nhem,era5,--,--,216,164,8.36379
edzw,mslp,rmse,nhem,era5,--,--,216,164,8.38474
edzw,mslp,me,nhem,era5,--,--,222,164,-0.066594
edzw,mslp,mae,nhem,era5,--,--,222,164,5.85027
edzw,mslp,sd,nhem,era5,--,--,222,164,8.55609
edzw,mslp,rmse,nhem,era5,--,--,222,164,8.57876
edzw,mslp,me,nhem,era5,--,--,228,163,-0.0884986
edzw,mslp,mae,nhem,era5,--,--,228,163,5.98652
edzw,mslp,sd,nhem,era5,--,--,228,163,8.72335
edzw,mslp,rmse,nhem,era5,--,--,228,163,8.7489
edzw,mslp,me,nhem,era5,--,--,234,163,-0.0893433
edzw,mslp,mae,nhem,era5,--,--,234,163,6.1445
edzw,mslp,sd,nhem,era5,--,--,234,163,8.91587
edzw,mslp,rmse,nhem,era5,--,--,234,163,8.9429
edzw,mslp,me,nhem,era5,--,--,240,162,-0.0884596
edzw,mslp,mae,nhem,era5,--,--,240,162,6.28711
edzw,mslp,sd,nhem,era5,--,--,240,162,9.09609
edzw,mslp,rmse,nhem,era5,--,--,240,162,9.12518
edzw,mslp,me,shem,era5,--,--,0,182,-0.230172
edzw,mslp,mae,shem,era5,--,--,0,182,0.955898
edzw,mslp,sd,shem,era5,--,--,0,182,2.22739
edzw,mslp,rmse,shem,era5,--,--,0,182,2.2429
edzw,mslp,me,shem,era5,--,--,6,182,-0.202968
edzw,mslp,mae,shem,era5,--,--,6,182,0.94559
edzw,mslp,sd,shem,era5,--,--,6,182,2.30869
edzw,mslp,rmse,shem,era5,--,--,6,182,2.32122
edzw,mslp,me,shem,era5,--,--,12,181,-0.206916
edzw,mslp,mae,shem,era5,--,--,12,181,0.999343
edzw,mslp,sd,shem,era5,--,--,12,181,2.28701
edzw,mslp,rmse,shem,era5,--,--,12,181,2.2995
edzw,mslp,me,shem,era5,--,--,18,181,-0.198274
edzw,mslp,mae,shem,era5,--,--,18,181,1.04285
edzw,mslp,sd,shem,era5,--,--,18,181,2.38327
edzw,mslp,rmse,shem,era5,--,--,18,181,2.39407
edzw,mslp,me,shem,era5,--,--,24,180,-0.169734
edzw,mslp,mae,shem,era5,--,--,24,180,1.12503
edzw,mslp,sd,shem,era5,--,--,24,180,2.38775
edzw,mslp,rmse,shem,era5,--,--,24,180,2.3964
edzw,mslp,me,shem,era5,--,--,30,180,-0.15313
edzw,mslp,mae,shem,era5,--,--,30,180,1.19439
edzw,mslp,sd,shem,era5,--,--,30,180,2.49682
edzw,mslp,rmse,shem,era5,--,--,30,180,2.50438
edzw,mslp,me,shem,era5,--,--,36,179,-0.138934
edzw,mslp,mae,shem,era5,--,--,36,179,1.29618
edzw,mslp,sd,shem,era5,--,--,36,179,2.52845
edzw,mslp,rmse,shem,era5,--,--,36,179,2.53452
edzw,mslp,me,shem,era5,--,--,42,179,-0.125291
edzw,mslp,mae,shem,era5,--,--,42,179,1.37316
edzw,mslp,sd,shem,era5,--,--,42,179,2.6581
edzw,mslp,rmse,shem,era5,--,--,42,179,2.66312
edzw,mslp,me,shem,era5,--,--,48,178,-0.101791
edzw,mslp,mae,shem,era5,--,--,48,178,1.50387
edzw,mslp,sd,shem,era5,--,--,48,178,2.71842
edzw,mslp,rmse,shem,era5,--,--,48,178,2.72311
edzw,mslp,me,shem,era5,--,--,54,178,-0.114027
edzw,mslp,mae,shem,era5,--,--,54,178,1.59454
edzw,mslp,sd,shem,era5,--,--,54,178,2.87124
edzw,mslp,rmse,shem,era5,--,--,54,178,2.87588
edzw,mslp,me,shem,era5,--,--,60,177,-0.0912449
edzw,mslp,mae,shem,era5,--,--,60,177,1.74987
edzw,mslp,sd,shem,era5,--,--,60,177,3.00372
edzw,mslp,rmse,shem,era5,--,--,60,177,3.0077
edzw,mslp,me,shem,era5,--,--,66,177,-0.0853179
edzw,mslp,mae,shem,era5,--,--,66,177,1.87288
edzw,mslp,sd,shem,era5,--,--,66,177,3.20732
edzw,mslp,rmse,shem,era5,--,--,66,177,3.21094
edzw,mslp,me,shem,era5,--,--,72,176,-0.069583
edzw,mslp,mae,shem,era5,--,--,72,176,2.04899
edzw,mslp,sd,shem,era5,--,--,72,176,3.38995
edzw,mslp,rmse,shem,era5,--,--,72,176,3.39346
edzw,mslp,me,shem,era5,--,--,78,176,-0.0710772
edzw,mslp,mae,shem,era5,--,--,78,176,2.19728
edzw,mslp,sd,shem,era5,--,--,78,176,3.62618
edzw,mslp,rmse,shem,era5,--,--,78,176,3.62934
edzw,mslp,me,shem,era5,--,--,84,175,-0.0431062
edzw,mslp,mae,shem,era5,--,--,84,175,2.38992
edzw,mslp,sd,shem,era5,--,--,84,175,3.84396
edzw,mslp,rmse,shem,era5,--,--,84,175,3.84707
edzw,mslp,me,shem,era5,--,--,90,175,-0.0418183
edzw,mslp,mae,shem,era5,--,--,90,175,2.56726
edzw,mslp,sd,shem,era5,--,--,90,175,4.10578
edzw,mslp,rmse,shem,era5,--,--,90,175,4.10836
edzw,mslp,me,shem,era5,--,--,96,174,-0.0328708
edzw,mslp,mae,shem,era5,--,--,96,174,2.77594
edzw,mslp,sd,shem,era5,--,--,96,174,4.3624
edzw,mslp,rmse,shem,era5,--,--,96,174,4.36515
edzw,mslp,me,shem,era5,--,--,102,174,0.00341522
edzw,mslp,mae,shem,era5,--,--,102,174,2.97849
edzw,mslp,sd,shem,era5,--,--,102,174,4.65624
edzw,mslp,rmse,shem,era5,--,--,102,174,4.65884
edzw,mslp,me,shem,era5,--,--,108,173,-0.00172852
