centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,mae,nhem,era5,--,--,150,170,3.66318
edzw,mslp,sd,nhem,era5,--,--,150,170,5.54535
edzw,mslp,rmse,nhem,era5,--,--,150,170,5.55327
edzw,mslp,me,nhem,era5,--,--,156,169,-0.0710128
edzw,mslp,mae,nhem,era5,--,--,156,169,3.86733
edzw,mslp,sd,nhem,era5,--,--,156,169,5.83432
edzw,mslp,rmse,nhem,era5,--,--,156,169,5.84361
edzw,mslp,me,nhem,era5,--,--,162,169,-0.0340646
edzw,mslp,mae,nhem,era5,--,--,162,169,4.07683
edzw,mslp,sd,nhem,era5,--,--,162,169,6.12516
edzw,mslp,rmse,nhem,era5,--,--,162,169,6.1342
edzw,mslp,me,nhem,era5,--,--,168,168,-0.0696172
edzw,mslp,mae,nhem,era5,--,--,168,168,4.25884
edzw,mslp,sd,nhem,era5,--,--,168,168,6.39303
edzw,mslp,rmse,nhem,era5,--,--,168,168,6.40361
edzw,mslp,me,nhem,era5,--,--,174,168,-0.0355353
edzw,mslp,mae,nhem,era5,--,--,174,168,4.45165
edzw,mslp,sd,nhem,era5,--,--,174,168,6.65948
edzw,mslp,rmse,nhem,era5,--,--,174,168,6.67076
edzw,mslp,me,nhem,era5,--,--,180,167,-0.0908281
edzw,mslp,mae,nhem,era5,--,--,180,167,4.62281
edzw,mslp,sd,nhem,era5,--,--,180,167,6.90043
edzw,mslp,rmse,nhem,era5,--,--,180,167,6.91406
edzw,mslp,me,nhem,era5,--,--,186,167,-0.0429426
edzw,mslp,mae,nhem,era5,--,--,186,167,4.80126
edzw,mslp,sd,nhem,era5,--,--,186,167,7.14823
edzw,mslp,rmse,nhem,era5,--,--,186,167,7.16206
edzw,mslp,me,nhem,era5,--,--,192,166,-0.0977619
edzw,mslp,mae,nhem,era5,--,--,192,166,4.95675
edzw,mslp,sd,nhem,era5,--,--,192,166,7.37224
edzw,mslp,rmse,nhem,era5,--,--,192,166,7.38825
edzw,mslp,me,nhem,era5,--,--,198,166,-0.0785892
edzw,mslp,mae,nhem,era5,--,--,198,166,5.12232
edzw,mslp,sd,nhem,era5,--,--,198,166,7.59286
edzw,mslp,rmse,nhem,era5,--,--,198,166,7.61089
edzw,mslp,me,nhem,era5,--,--,204,165,-0.109773
edzw,mslp,mae,nhem,era5,--,--,204,165,5.26127
edzw,mslp,sd,nhem,era5,--,--,204,165,7.78017
